"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2024",22628.323,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2024",37837.253,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2024",17813.239,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2024",13110.765,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2024",15747.887,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2024",27565.435,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2024",12650.598,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2024",7030.971,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_TOTAL","2024",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L2","2024",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2024",20811.6,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2024",44669.172,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2024",36140.715,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2024",26037.321,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2024",24388.406,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2024",14849.184,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2024",11954.235,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2024",15860.405,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2024",16421.779,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2024",10237.291,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2024",22628.323,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2024",45390.079,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2024",39482.452,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2024",29373.831,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2024",25403.422,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2024",16395.508,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2024",13377.479,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2024",16317.513,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2024",16643.804,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2024",13110.765,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2024",15747.887,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",40175.785,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",29875.337,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",18448.28,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",21057.883,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",9504.877,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2024",8137.435,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",10546.848,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",11557.175,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2024",7030.971,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO08_TOTAL","2024",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO08_5","2024",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2023",19783.492,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2023",32888.753,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2023",15935.873,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2023",9372.939,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2023",21513.812,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2023",36308.559,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2023",16681.111,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2023",11996.648,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2023",15058.111,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2023",25761.337,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2023",11809.207,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2023",6413.947,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_TOTAL","2023",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L2","2023",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",19783.492,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",43845.593,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",34274.02,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",23557.065,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",22241.434,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",14336.223,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",11217.132,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",14599.209,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",15407.101,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",9372.939,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",21513.812,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",44462.228,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",38037.222,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",27124.321,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",23052.347,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",15768.942,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",12633.102,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",15174.315,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",15611.694,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",11996.648,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",15058.111,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",40243.182,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",27941.044,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",15195.403,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",19516.188,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",9121.193,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",7432.446,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",9003.898,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",10447.322,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2023",6413.947,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO08_TOTAL","2023",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO08_5","2023",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",18799.404,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",31013.715,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",14937.46,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",9058.23,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",20268.842,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",34540.388,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2022",15617.187,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2022",11314.144,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",14360.507,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",23508.124,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2022",10907.004,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2022",6049.624,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_TOTAL","2022",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L2","2022",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",18799.404,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",41823.158,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",31747.402,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",23158.88,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",20860.809,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",13348.885,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",14137.524,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",13306.875,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",14699.135,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",9058.23,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",20268.842,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",41211.325,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",36213.636,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",26343.063,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",21743.614,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",14647.299,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",15798.56,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",13757.944,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",14879.009,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",11314.144,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",14360.507,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",44942.707,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",23944.945,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",15493.006,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",17732.519,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",8407.381,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",7958.839,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",8745.67,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",9399.085,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",6049.624,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO08_TOTAL","2022",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO08_5","2022",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2021",17583.076,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2021",28507.2,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2021",14495.855,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2021",8613.992,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2021",19036.947,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2021",31431.716,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2021",15209.148,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2021",10731.29,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2021",13228.623,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2021",22009.177,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2021",10443.448,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2021",5743.623,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_TOTAL","2021",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L3-4","2021",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L2","2021",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2020",17037.051,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2020",28312.342,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2020",13961.125,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2020",8429.715,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2020",20737.731,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2020",18428.805,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2020",31781.272,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2020",14643.367,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2020",10304.48,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2020",21306.591,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2020",12780.065,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2020",21027.805,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2020",10009.95,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2020",5602.508,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2020",17550.681,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_TOTAL","2020",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L3-4","2020",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L2","2020",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2020",17037.051,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2020",38277.443,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2020",30420.282,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2020",22179.471,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2020",19916.932,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2020",12544.474,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2020",12056.353,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2020",12836.743,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2020",13375.192,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2020",8429.715,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2020",20737.731,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","2020",18428.805,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_1","2020",39256.827,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_2","2020",32721.455,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_3","2020",26242.263,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_4","2020",20621.628,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_5","2020",13730.068,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_6","2020",12491.045,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_7","2020",13543.567,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_8","2020",13649.555,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_9","2020",10304.48,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_X","2020",21306.591,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","2020",12780.065,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_1","2020",31208.832,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_2","2020",25437.75,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_3","2020",16316.376,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_4","2020",17187.124,,,"T30:121","R1:3513"
